parcelid,bathroomcnt,bedroomcnt,sqft,garagecarcnt,latitude,longitude,lotsizesqft,regionidzip,numstories,yearbuilt,price
13960613,1,3,1583,6,33755018,-117798515,19980,97005,1,1934,313141
14336605,2,3,2247,6,33777257,-117765311,45000,97005,1,1971,136219
14334416,13,2,16736,6,33755537,-117785835,169884,97005,1,1992,5428114
14252846,2,3,1918,6,33770520,-117900728,19584,97006,1,1925,149598
14073150,5.5,5,5026,6,33703301,-117961557,9041,97008,1,2005,1169487
13878000,4.5,4,4590,6,33840903,-117931343,15456,97020,1,2006,608169
13936325,1,3,3817,6,33798067,-117932202,45738,97021,1,1929,392884
13989043,5,6,5806,6,33826118,-117965695,29450,97023,1,1947,737476
13989032,4,4,3871,6,33827854,-117964928,31390,97023,1,1960,1011754
13985617,1.5,3,1139,6,33825426,-117984630,13818,97023,1,1955,70761
14212503,7.5,7,8465,6,33847876,-117808441,43604,97026,1,2002,3071885
14212403,7,7,9811,6,33840730,-117812620,100188,97026,1,1991,3693714
14212486,5.5,6,4204,6,33847801,-117806893,37800,97026,1,1997,1352305
14212536,6.5,6,6407,6,33849615,-117810898,47916,97026,1,1998,1808172
14214183,6.5,6,9800,6,33840404,-117811508,34848,97026,1,1990,4048817
14212429,4,4,5247,6,33844357,-117809008,129243,97026,1,1968,2542423
14212386,4.5,4,3902,6,33843118,-117815619,46000,97026,1,1964,1262151
14212491,3,4,3118,6,33849566,-117802455,52272,97026,1,1977,306051
14206726,2.5,3,4934,6,33849675,-117772966,91476,97026,1,1942,1439771
14206798,3,3,2969,6,33850406,-117764128,30000,97026,1,1978,467474
14206650,3.5,5,4991,6,33845155,-117747332,10000,97027,1,1977,1339114
14157663,5,5,3959,6,33931749,-117803753,21850,97037,1,1998,673700
14157783,3.5,5,4701,6,33929499,-117807257,91476,97037,1,1977,609136
14140880,6.5,5,9491,6,33894622,-117900527,39101,97039,1,2002,1894199
14136946,4.5,3,4966,6,33886119,-117899054,21267,97039,1,2004,747115
13873571,2.5,4,2477,6,33876620,-117930954,9750,97040,1,1928,856291
13912614,2.5,4,2586,6,33855632,-117959015,32678,97041,1,1952,718546
14144958,4,6,3153,6,33896292,-117939339,21228,97043,1,1963,655328
14145150,3,3,2666,6,33900910,-117933670,20165,97043,1,1959,209641
14006918,4,4,3371,6,33796203,-117979934,27590,97048,1,1946,720000
13955861,1,4,1575,6,33772308,-117931735,8370,97050,1,1949,512701
13954097,1.5,3,1343,6,33752923,-117944984,7410,97050,1,1958,392583
14222149,6.5,6,7850,6,33819320,-117812146,43189,97059,1,1982,2337035
14222951,6.5,6,7227,6,33827233,-117798734,27000,97059,1,1984,1247692
14223384,3,5,3171,6,33823528,-117814271,20000,97059,1,2013,408026
14222220,3,4,2696,6,33824252,-117809217,20024,97059,1,1973,422997
14223430,3.5,3,4131,6,33825399,-117809087,22617,97059,1,1988,1108826
14222069,4,3,5336,6,33815938,-117806244,32300,97059,1,2009,1997500
14223095,4.5,3,5845,6,33829211,-117805570,22230,97059,1,2013,2657473
14229199,1.5,2,1552,6,33812579,-117813952,20204,97059,1,1949,838000
14241427,4,3,2944,6,33774210,-117836183,19215,97064,1,1955,662806
14217186,6,5,5330,6,33825463,-117792532,22750,97065,1,1996,1340342
14230284,2,3,1261,6,33815704,-117829099,8800,97065,1,1962,555881
14233214,6.5,6,12628,6,33810614,-117784188,65340,97067,1,1982,1457868
14232165,5.5,6,4340,6,33806130,-117771960,43560,97067,1,1978,2185790
14233277,3,5,3244,6,33807578,-117778446,47916,97067,1,2002,1025079
13937531,4.5,5,3406,6,33819439,-117774955,43560,97067,1,1976,1004391
14242827,5,5,6756,6,33782281,-117810015,37157,97067,1,1998,1741514
13937554,5,5,7179,6,33820623,-117776138,71874,97067,1,2003,3155194
13938075,2.5,4,3129,6,33796873,-117783191,43560,97067,1,1970,282277
14233013,2,4,1362,6,33798936,-117798084,14414,97067,1,1960,358941
14233246,1.5,3,1591,6,33807305,-117780677,43560,97067,1,1952,111864
14219965,3.5,3,3882,6,33814018,-117770845,47175,97067,1,1950,1351017
14172495,4,4,4518,6,33893324,-117853689,35100,97068,1,1954,240875
14162096,2.5,4,2263,6,33908632,-117842524,22200,97068,1,1978,472017
14176616,2,3,1730,6,33882290,-117869723,10150,97068,1,1963,95435
14186852,3,5,2918,6,33880157,-117814096,23000,97078,1,1975,855312
14165313,6,5,10116,6,33892771,-117793637,91781,97078,1,2006,3475108
14165444,4.5,5,4806,6,33894389,-117802993,43118,97078,1,1990,1262083
14167976,3,4,2807,6,33894771,-117830278,26000,97078,1,1973,482071
14189848,4,4,2941,6,33881786,-117800594,21953,97078,1,1956,435748
14190937,2,4,2231,6,33877472,-117802835,18375,97078,1,1964,128548
14187008,3,4,3788,6,33872645,-117804817,25342,97078,1,1987,606868
14186442,2,4,2006,6,33881239,-117820918,17247,97078,1,1975,206394
14190300,2,4,2063,6,33883340,-117801755,21186,97078,1,1961,555275
14185558,2,4,1846,6,33874051,-117819482,33600,97078,1,1973,703229
14185485,2.5,3,2777,6,33879326,-117819500,21120,97078,1,1976,444854
14164158,2,3,1774,6,33889177,-117799772,43560,97078,1,1952,124592
14167802,3.5,3,2760,6,33898867,-117836507,21688,97078,1,1978,391943
14192117,2,3,1152,6,33894352,-117779762,8850,97078,1,1970,490682
14186703,1,2,2664,6,33873398,-117814489,47916,97078,1,1950,1065763
14202730,10,9,19346,6,33894471,-117728500,49537,97079,1,1995,4151368
14200744,10,7,12178,6,33893034,-117740123,169884,97079,1,2008,2407804
14200747,6.5,5,10644,6,33893773,-117738395,56628,97079,1,2007,3977694
14200595,5,5,5513,6,33883321,-117742240,204732,97079,1,2010,1082060
14166781,4.5,5,4581,6,33887663,-117703823,18600,97079,1,1997,1802068
14198962,2,4,2229,6,33881721,-117766957,21600,97079,1,1980,1022284
14198881,3,4,2308,6,33879656,-117771241,16000,97079,1,1981,713174
14166986,3.5,4,3262,6,33889507,-117709649,20553,97079,1,1992,1319000
14198871,2,4,2025,6,33879390,-117770542,21000,97079,1,1981,525993
14166969,3,3,4023,6,33882315,-117708107,32500,97079,1,1992,782402
17125021,6,7,6957,6,34236345,-119088937,47916,97089,1,2000,2309036
17124783,6.5,5,6662,6,34229826,-119080682,45844,97089,1,2003,2020000
17124562,2,3,1992,6,34239217,-119081752,52272,97089,1,1984,828424
17125047,3.5,3,4761,6,34233760,-119089137,44431,97089,1,1999,816138
17208647,8,7,10109,6,34240667,-118878887,125453,97091,1,1997,1768947
17208661,5.5,5,7625,6,34238538,-118885226,202990,97091,1,2006,2250055
17208654,5,5,5327,6,34240219,-118888137,89734,97091,1,1991,1250935
17207729,3.5,5,3758,6,34252975,-118914697,193406,97091,1,1976,1554000
17144385,3.5,5,4145,6,34243018,-118968929,27903,97091,1,1992,1053466
17208102,3,4,3878,6,34241702,-118905017,48787,97091,1,1988,897130
17103828,2,4,2212,6,34364452,-118924761,202989,97094,1,1926,115002
17202398,6,4,6301,6,34291174,-118896074,50530,97097,1,1982,670946
17195962,1,1,816,6,34310785,-118907834,160060,97097,1,1950,790499
17069592,3,4,3393,6,34384099,-119304347,98881,97098,1,1989,683767
17057760,4,4,4649,6,34454090,-119187211,158558,97099,1,1994,1123259
17057143,4.5,4,4956,6,34440777,-119237123,232175,97099,1,1994,1057987
17058707,1,3,1988,6,34419082,-119307024,64033,97099,1,1954,460774
17061452,3.5,4,3013,6,34352727,-119090467,162928,97113,1,1984,542507
17231369,8,10,5712,6,34296119,-118719566,12353,97116,1,1981,414684
17231364,8,10,5712,6,34296239,-118718080,9701,97116,1,1981,414684
17231359,8,10,5712,6,34296643,-118718079,9902,97116,1,1981,414684
17231365,8,10,5712,6,34295895,-118718097,10978,97116,1,1981,414684
17231360,8,10,5712,6,34296651,-118718440,11390,97116,1,1981,414684
17231380,6,6,4944,6,34295485,-118719126,9391,97116,1,1981,369618
17231375,6,6,4944,6,34296015,-118717584,8935,97116,1,1981,369618
17231370,6,6,4944,6,34295836,-118719684,10945,97116,1,1981,369618
17241913,7,6,7844,6,34249163,-118788365,30726,97118,1,2000,1191321
17249211,5.5,5,4851,6,34256992,-118778653,12596,97118,1,2000,683908
17248003,4.5,5,4112,6,34252347,-118792090,23428,97118,1,2000,1159000
17247998,4.5,5,4214,6,34250226,-118791883,25513,97118,1,2000,1139084
17247648,2.5,3,2100,6,34259668,-118788567,20000,97118,1,1976,739506
17226888,2,2,1998,6,34286874,-118738630,49161,97118,1,1951,193522
17103899,8,8,8278,6,34311084,-118989748,607226,97119,1,1990,1617563
17103915,5.5,5,5666,6,34315287,-118994599,925214,97119,1,1997,1245525
17103916,5.5,5,6142,6,34315683,-118991771,872942,97119,1,1991,602336
14010752,3.5,4,2841,5,33829553,-118012318,6138,96180,1,1956,364338
14144233,4,5,4113,5,33884694,-117979857,14000,96181,1,1989,1038680
14144314,3,4,3382,5,33893108,-117981725,18300,96181,1,1973,217562
14143640,2,3,1869,5,33889639,-117987619,14300,96181,1,1957,102130
13906299,1,3,1260,5,33869483,-117988211,20664,96181,1,1932,80660
13900814,1,3,1026,5,33878586,-118001216,28407,96181,1,1946,224623
14121970,3.5,4,4374,5,33836950,-118056440,26136,96185,1,1990,1197981
14112141,1,3,1109,5,33829204,-118037419,6500,96185,1,1952,243021
14121846,2,3,1564,5,33840635,-118055237,8500,96185,1,2009,420049
14113144,2,3,1255,5,33827788,-118032636,6996,96185,1,1962,128867
14013720,3,3,2388,5,33822420,-118022693,17040,96185,1,1955,709000
14121974,3,2,3713,5,33836406,-118056438,29030,96185,1,1992,970838
14122852,1,2,845,5,33833662,-118032903,7825,96185,1,1947,307507
14121986,3,2,4639,5,33835597,-118057604,28528,96185,1,1998,870346
13850725,3,4,2659,5,33941838,-117941297,18683,96186,1,1990,394668
13851811,2,3,3494,5,33926048,-117962221,43050,96186,1,1952,800000
13856784,1,3,1012,5,33933296,-117946556,7384,96186,1,1917,317270
14003228,4,4,3330,5,33792696,-117988886,16500,96203,1,1954,181786
13918932,2,3,1816,5,33807932,-118005714,10890,96203,1,1928,142483
14003832,1,2,885,5,33790017,-117997829,7500,96203,1,1953,355337
14098093,2,2,982,5,33800934,-118049646,8280,96218,1,1950,425205
14080473,2,1,1500,5,33712322,-118064603,1170,96226,1,1951,1351060
17300486,4.5,6,6912,5,34213658,-118681680,1125154,96342,1,1982,1125960
17300797,2.5,3,5336,5,34214181,-118667209,43560,96342,1,1985,1297366
17193043,5,5,4873,5,34158971,-118985640,28717,96351,1,1999,1771227
17194634,4.5,4,5590,5,34164149,-118996610,16732,96351,1,2013,1570489
17269908,4.5,4,3717,5,34163186,-118962011,20779,96351,1,1999,854879
17264371,3.5,3,2911,5,34171904,-118937417,53709,96351,1,2015,698017
17267872,5,5,6595,5,34187807,-118894599,43560,96383,1,1995,1848428
17267945,4,4,3790,5,34187435,-118900187,46609,96383,1,1963,390710
17280794,2,3,1584,5,34205937,-118850571,11259,96383,1,1960,275460
17278414,3,3,2496,5,34226418,-118862939,18429,96383,1,1961,731000
17292662,1.5,9,10698,5,34129107,-118887873,128377,96384,1,1999,5887420
17272805,9.5,8,12656,5,34158419,-118936551,1022788,96384,1,2008,7307000
17292546,6.5,6,8739,5,34134860,-118881034,106722,96384,1,1991,6143000
17292590,6.5,6,7792,5,34129269,-118882023,43560,96384,1,2007,5890000
17292684,5.5,5,7253,5,34134068,-118889368,50658,96384,1,2012,2619726
17291297,5.5,5,5402,5,34124579,-118877995,230860,96384,1,2015,1822251
17292237,5.5,5,4559,5,34141242,-118872959,10500,96384,1,2014,3852873
17292677,7.5,5,7906,5,34131124,-118890304,217800,96384,1,2003,4488716
17281171,3.5,4,4089,5,34173298,-118866917,119354,96384,1,2000,1546682
17284969,1.5,8,20433,5,34172773,-118807965,112987,96385,1,1997,5310449
17290292,4.5,7,6536,5,34183525,-118817514,59677,96385,1,2002,2850242
17284929,9.5,7,13042,5,34175206,-118805815,207781,96385,1,2008,8544698
17285015,7,6,10108,5,34183131,-118804539,47916,96385,1,2009,4034702
17285010,6.5,6,9660,5,34181495,-118804362,59242,96385,1,1993,4732000
17285073,8,6,10117,5,34201212,-118808562,121968,96385,1,1996,2918502
17284984,7,6,7355,5,34180636,-118800802,49658,96385,1,2007,3192037
17284975,7,6,7761,5,34182301,-118802098,55321,96385,1,1990,3787000
17290717,5,6,5386,5,34189844,-118813881,77058,96385,1,1986,1119842
17284939,6.5,6,8434,5,34173764,-118805975,121532,96385,1,1996,3870951
17284849,9,6,10530,5,34179697,-118813930,76230,96385,1,2002,5490000
17285058,6.5,5,12072,5,34198831,-118808109,85378,96385,1,2007,6102699
17285095,4.5,5,5099,5,34193584,-118793829,69102,96385,1,1998,1281085
17290277,3.5,5,4385,5,34183391,-118819216,26136,96385,1,1978,562641
17285036,5.5,5,6191,5,34197190,-118800582,102366,96385,1,1992,3068691
17285080,5.5,5,8057,5,34200289,-118809367,93873,96385,1,1999,1706104
17274982,4.5,5,3515,5,34182540,-118856872,16900,96385,1,1983,466632
17290010,6,5,6889,5,34191673,-118798603,31748,96385,1,1996,1489309
17282882,5,4,7625,5,34193584,-118853110,47044,96385,1,2005,1612482
17291081,4.5,4,7090,5,34198306,-118823812,198634,96385,1,1997,2928594
17285057,5,4,6594,5,34198632,-118807392,77537,96385,1,1996,4046000
17283540,3,4,2099,5,34192214,-118842518,15000,96385,1,1961,494524
17276175,1.5,3,1286,5,34175109,-118837563,29526,96385,1,1956,288573
17297535,5,3,4519,5,34172596,-118748802,20927,96393,1,1979,549144
14321332,6.5,6,6425,5,33641301,-117806985,20000,96940,1,1991,1621934
14322017,6,5,8233,5,33635490,-117789454,39117,96940,1,2005,3082247
14322033,6,5,9444,5,33632702,-117788475,39248,96940,1,2003,5899430
14321325,5,5,4982,5,33640485,-117808314,10500,96940,1,1991,2964672
14321914,5.5,5,6160,5,33626709,-117799972,29359,96940,1,2002,3640825
14328660,6,5,8102,5,33634779,-117778668,27835,96940,1,2005,5938000
14328663,8,4,11470,5,33633912,-117780037,39422,96940,1,2008,8232600
14322038,6,4,6374,5,33632303,-117789534,38812,96940,1,2004,4491384
14321940,5,4,6830,5,33624048,-117799080,24045,96940,1,2002,4213287
13983307,2,2,1464,5,33456543,-117664341,10214,96956,1,1973,428448
14316878,7.5,6,7825,5,33601753,-117878297,7865,96957,1,1982,5242436
14312930,3.5,5,7416,5,33606355,-117849936,74052,96957,1,1989,2048781
13894368,5,4,6543,5,33587894,-117865650,29664,96957,1,1997,1373648
13893620,5.5,4,4657,5,33595814,-117877074,9287,96957,1,1988,8944352
14324443,3.5,4,2719,5,33589485,-117859968,12450,96957,1,2003,1067344
14324374,4.5,4,5187,5,33587387,-117864820,28480,96957,1,1988,3018919
13893890,5.5,4,5031,5,33594775,-117873564,6273,96957,1,1997,2518838
13894061,7,4,6954,5,33592964,-117870414,7865,96957,1,1997,3376608
13893733,7,4,6438,5,33595998,-117874499,9415,96957,1,2006,1654864
14281727,5,4,5965,5,33645111,-117898515,10803,96959,1,2004,1515165
13979887,1,3,1234,5,33635310,-117906307,9471,96959,1,1947,496613
14429814,5,4,6895,5,33479000,-117721206,21300,96961,1,1989,4435149
14427584,3,3,2904,5,33485089,-117729322,11186,96961,1,1970,2855171
14442763,3.5,3,4083,5,33464057,-117696478,7450,96961,1,1990,2162479
14481063,6.5,5,7065,5,33640191,-117577152,239580,96962,1,2005,2537072
14049588,2,4,1700,5,33666018,-117986103,10250,96964,1,1963,791000
14038978,2,4,1404,5,33741321,-118020056,9000,96965,1,1964,551012
14065952,6,5,5245,5,33692105,-118012487,15180,96966,1,1990,1632282
13862605,3,3,3034,5,33667815,-117998289,7900,96966,1,1986,1217542
14081129,7.5,4,6718,5,33720423,-118063853,6000,96967,1,1998,2485743
14079409,5.5,3,4810,5,33719831,-118058290,5000,96967,1,1997,3271228
13894699,6.5,6,7372,5,33550578,-117804875,7900,96969,1,2007,1.17E+07
14330427,8,6,10059,5,33558331,-117814520,22500,96969,1,1994,2948455
13982370,7.5,6,11532,5,33554779,-117816931,18121,96969,1,2008,1.48E+07
13894526,7,5,6522,5,33553796,-117812437,7442,96969,1,2008,7684563
14418363,6.5,5,7593,5,33524346,-117753356,24364,96969,1,2012,4074535
14330426,6,5,8390,5,33558171,-117814762,28800,96969,1,1992,9470042
13894796,6,5,5825,5,33554412,-117802512,6864,96969,1,1995,2350354
13895546,5,5,5022,5,33549152,-117804097,10140,96969,1,1995,1597517
13894579,6.5,5,9103,5,33552294,-117812892,17088,96969,1,1995,9737683
13894434,4.5,5,4900,5,33554921,-117807694,7475,96969,1,1996,1535982
14330431,4.5,4,6153,5,33557559,-117814355,15400,96969,1,1988,1721865
13895566,5.5,4,6614,5,33548605,-117804348,14552,96969,1,1996,4888279
13894646,5,4,4772,5,33551657,-117805845,7080,96969,1,2004,8755444
14330432,4.5,4,6905,5,33557265,-117814591,27435,96969,1,1991,2614091
14418361,4.5,4,4054,5,33524606,-117754261,8110,96969,1,2003,2651539
14330410,3.5,3,3816,5,33545281,-117793037,7380,96969,1,1993,1878771
14418659,5.5,3,4785,5,33525698,-117767274,28880,96969,1,2012,9040810
14400362,2.5,2,1555,5,33553245,-117771243,8664,96969,1,2008,400863
14392589,1,1,1267,5,33565749,-117762545,25275,96969,1,1941,300737
14389325,7,6,7120,5,33580313,-117689302,23400,96971,1,1986,2263000
14394624,4.5,6,4736,5,33560906,-117682364,45150,96971,1,1986,1982000
14394639,6,5,6845,5,33560684,-117680869,69696,96971,1,1986,2397120
14395269,5,5,7689,5,33563516,-117691214,126324,96971,1,1990,3588813
14389176,2,4,2064,5,33567423,-117692961,23738,96971,1,1977,776461
14389357,3,4,3927,5,33576996,-117690550,34848,96971,1,1978,706529
14375642,2,3,1120,5,33619368,-117734865,9720,96971,1,1971,323908
13943951,1.5,3,1330,5,33749020,-117986269,8093,96973,1,1962,635000
14324064,10.5,8,15198,5,33598086,-117852678,55626,96975,1,2000,8059449
14323983,8.5,8,10353,5,33597282,-117848212,23100,96975,1,1994,7886740
14324272,6.5,6,10379,5,33593081,-117838934,29421,96975,1,2006,5454943
14324162,7.5,6,7702,5,33593201,-117840101,13983,96975,1,2002,3653705
14324364,7.5,6,9130,5,33588921,-117836797,38404,96975,1,2005,1.19E+07
14324817,4.5,5,4662,5,33599228,-117828363,10400,96975,1,1994,1470341
14324040,8,5,12038,5,33595930,-117853590,25600,96975,1,1996,1.36E+07
14324330,6,5,7668,5,33590142,-117836387,12796,96975,1,2000,5952115
14324135,6,5,8220,5,33595627,-117839518,27056,96975,1,1999,4526840
14323936,6,5,9101,5,33600852,-117850957,23400,96975,1,1994,6366242
14323884,5.5,5,8949,5,33600222,-117847606,21600,96975,1,1994,4190964
14324273,6,5,8940,5,33592753,-117838694,23331,96975,1,1999,9594872
14329165,5.5,5,7605,5,33575686,-117828112,19498,96975,1,2006,8883437
14324959,5.5,5,5532,5,33597380,-117833349,13125,96975,1,1997,2599548
14329175,5.5,5,7407,5,33575222,-117827137,21273,96975,1,2007,7054682
14324262,5.5,5,7327,5,33593845,-117837107,19827,96975,1,2001,5817996
14324963,5.5,4,5382,5,33596451,-117833718,14175,96975,1,1997,2406106
14324114,5,4,6587,5,33597283,-117842020,20570,96975,1,1998,1223259
14325598,6,4,9251,5,33580710,-117831381,19120,96975,1,2007,7418800
14324975,5.5,4,5382,5,33595333,-117832111,14000,96975,1,1996,3348266
14324943,5.5,4,5382,5,33595171,-117830925,14352,96975,1,1998,4034518
14324119,5.5,3,9336,5,33597281,-117841024,21842,96975,1,1999,4436530
14317945,6.5,7,7141,5,33616427,-117845508,32000,96978,1,1979,4761949
13981246,6.5,7,7522,5,33622646,-117898989,15900,96978,1,2002,2167274
14297308,6.5,6,7789,5,33632066,-117869804,20473,96978,1,2000,5627962
14296402,7.5,6,7543,5,33622019,-117863091,13200,96978,1,2004,3511138
14297303,7,6,8268,5,33631870,-117870589,26092,96978,1,2003,7320279
14297015,9.5,6,11722,5,33633275,-117863064,23400,96978,1,1989,2313414
14296989,7.5,6,8992,5,33634435,-117863008,16900,96978,1,1985,1796769
14317930,5.5,5,5839,5,33617737,-117846822,8400,96978,1,1980,1799214
14278819,5.5,4,4984,5,33624838,-117902052,9600,96978,1,1979,1013951
13981159,4.5,4,5302,5,33630075,-117890914,16404,96978,1,1967,2600589
14296316,4.5,4,5864,5,33624206,-117865437,17050,96978,1,2001,3380989
14317956,7,3,8534,5,33613113,-117844298,9900,96978,1,1984,4213287
13980929,4,3,3602,5,33640758,-117891054,13770,96978,1,2009,1191091
14278842,2.5,3,2908,5,33623432,-117899880,9600,96978,1,1979,363754
14293626,2,3,1395,5,33657959,-117872031,19800,96978,1,1939,558309
14317962,3.5,2,4247,5,33614293,-117844861,15600,96978,1,1980,1203852
13889394,2.5,2,1266,5,33599609,-117890347,4050,96979,1,1973,1872424
13891087,6,5,8235,5,33617803,-117914361,14300,96981,1,2004,7260891
13890770,6.5,5,6738,5,33613338,-117907789,9135,96981,1,1992,3787913
13890113,4.5,5,3810,5,33624531,-117919720,6375,96981,1,1948,486753
13891030,6,4,5337,5,33617261,-117911039,7083,96981,1,1998,3673522
14279612,3,4,2182,5,33624362,-117913406,10907,96981,1,1971,178196
13891036,3.5,4,4841,5,33617328,-117912317,7083,96981,1,1996,4012696
14276357,6.5,4,9244,5,33609231,-117911106,9000,96981,1,2009,1.88E+07
13890400,1,2,1004,5,33622737,-117918683,6375,96981,1,1951,110419
13900664,8,6,13657,5,33392221,-117595364,37750,96982,1,2005,8063909
13900653,5.5,5,7224,5,33392772,-117594125,34510,96982,1,2013,5975269
14450943,4.5,4,4470,5,33412407,-117602982,8946,96982,1,2002,1604043
13900652,5.5,4,6849,5,33393206,-117594039,33325,96982,1,2000,3900884
14450754,4.5,4,2826,5,33417989,-117606563,4860,96982,1,1986,439087
14451404,4,4,3553,5,33416559,-117614596,5775,96982,1,2011,2250216
13900021,3,4,3255,5,33409944,-117602323,8400,96982,1,2000,620446
14451329,3,3,2352,5,33418049,-117614953,6090,96982,1,1965,1765000
13897628,3.5,3,3965,5,33431150,-117609730,16675,96982,1,1989,1385000
13900058,3,3,3629,5,33409949,-117601491,17850,96982,1,1956,580599
